Student ID,student_name,gender,grade,school_name,reading_score,math_score
10044,Sarah Bryan,F,10th,Smith High School,73,96
10045,David Lewis,M,11th,Smith High School,66,84
10046,Cheryl Acevedo,F,11th,Smith High School,65,73
10047,Edward Johnson,M,12th,Smith High School,93,75
10048,Amy Shaw,F,10th,Smith High School,78,90
10049,Sheila Yoder,F,12th,Smith High School,85,70
10050,Kayla Marshall,F,10th,Smith High School,69,88
10051,Kimberly Sanchez,F,10th,Smith High School,91,79
10052,Duane Hamilton,M,10th,Smith High School,85,73
10053,Douglas Conley,M,12th,Smith High School,56,80
10054,Taylor White,F,11th,Smith High School,63,79
10055,Michael Morris,M,10th,Smith High School,78,93
10056,Melissa Matthews,F,12th,Smith High School,61,70
10057,Jared Romero,M,12th,Smith High School,83,98
10058,John Greene,M,11th,Smith High School,79,94
10059,David Alexander,M,12th,Smith High School,67,64
10060,Heather Rogers,F,10th,Smith High School,76,66
10061,David Owens,M,9th,Smith High School,57,77
10062,Marvin Jackson,M,10th,Smith High School,99,73
10063,Heather Lee,F,9th,Smith High School,68,93
10064,Jason Henry,M,9th,Smith High School,71,77
10065,Brenda Huffman,F,12th,Smith High School,55,80
10066,Jose Andersen,M,9th,Smith High School,56,94
10067,Stephanie Jackson,F,11th,Smith High School,90,77
10068,Andrew Cox,M,9th,Smith High School,85,71
10069,Craig Johnson,M,9th,Smith High School,77,65
10070,Joanna Frye,F,9th,Smith High School,67,78
10071,Nancy Rodriguez,F,12th,Smith High School,89,95
10072,Leah Bell,F,9th,Smith High School,89,83
10073,Cristina Shelton,F,12th,Smith High School,66,72
10074,Kyle Hoffman,M,10th,Smith High School,56,73
10075,Kimberly Dennis,F,10th,Smith High School,72,97
10076,Keith Prince,M,9th,Smith High School,58,85
10077,Jennifer Anderson,F,10th,Smith High School,62,88
10078,Nancy Todd,F,9th,Smith High School,72,98
10079,Howard Green,M,9th,Smith High School,82,95
10080,Renee Hancock,F,12th,Smith High School,91,86
10081,Allen Doyle,M,10th,Smith High School,62,88
10082,Laura Perez,F,9th,Smith High School,99,70
10083,William Wilson,M,9th,Smith High School,91,99
10084,Leslie Thompson,F,9th,Smith High School,69,87
10085,Austin Walker,M,11th,Smith High School,83,93
10086,John Hernandez,M,11th,Smith High School,81,88
10087,Joseph Cortez,M,11th,Smith High School,85,71
10088,Courtney Anthony,F,12th,Smith High School,58,91
10089,Nicholas Rivera,M,9th,Smith High School,55,87
10090,Sheila Cervantes,F,10th,Smith High School,84,79
10091,Brian Anderson,M,10th,Smith High School,69,89
10092,Nicholas Hansen,M,9th,Smith High School,70,97
10093,Rodney Terrell,M,9th,Smith High School,97,93
10094,James Stanley,M,10th,Smith High School,94,88
10095,Anthony Scott,M,10th,Smith High School,75,65
10096,Brian Brown DDS,M,10th,Smith High School,73,86
10097,Janet Gonzalez,F,9th,Smith High School,79,90
10098,Patricia Boyd,F,9th,Smith High School,70,94
10099,William Bell,M,12th,Smith High School,67,71
10100,Zachary Mitchell,M,10th,Smith High School,88,84
10101,Dylan Werner,M,10th,Smith High School,71,80
10102,Michael Pineda,M,10th,Smith High School,69,95
10103,Steven Perry,M,9th,Smith High School,95,70
10104,Jason Garrett,M,12th,Smith High School,82,85
10105,Steven Hall,M,12th,Smith High School,57,78
10106,Mariah Costa,F,9th,Smith High School,89,86
10107,Matthew Fields,M,12th,Smith High School,68,64
10108,Jason Rice,M,10th,Smith High School,95,88
10109,Kim Kennedy,F,11th,Smith High School,73,78
10110,Carrie Foster,F,12th,Smith High School,64,94
10111,Jeffrey Robles,M,9th,Smith High School,84,83
10112,Brandy Raymond,F,11th,Smith High School,55,94
10113,Mandy Mcdaniel,F,11th,Smith High School,57,90
10114,Morgan Turner,F,9th,Smith High School,91,89
10115,Abigail Kelly,F,9th,Smith High School,81,94
10116,Matthew Brown,M,11th,Smith High School,74,98
10117,Nathan Chandler,M,10th,Smith High School,77,90
10118,Steven Bowers,M,11th,Smith High School,91,65
10119,Mackenzie Wise,F,10th,Smith High School,79,79
10120,Stephen Montoya,M,11th,Smith High School,72,96
10121,Abigail Mcintyre,F,12th,Smith High School,68,90
10122,John Bowen,M,9th,Smith High School,99,81
10123,Joel Williams,M,12th,Smith High School,65,66
10124,Elizabeth Winters,F,12th,Smith High School,83,96
10125,Angelica Henry,F,11th,Smith High School,56,86
10126,Connie Duffy,F,11th,Smith High School,64,67
10127,Martin Foster,M,11th,Smith High School,84,93
10128,Alexandria Hicks,F,9th,Smith High School,70,72
10129,Tanya Johnson,F,11th,Smith High School,71,82
10130,Daniel Anderson,M,9th,Smith High School,63,96
10131,Charles Day,M,10th,Smith High School,86,88
10132,Mark Medina,M,9th,Smith High School,74,82
10133,Mallory George,F,11th,Smith High School,91,99
10134,Adam Hoffman,M,10th,Smith High School,99,90
10135,Bradley Bonilla,M,9th,Smith High School,68,92
10136,Edward Rodriguez,M,9th,Smith High School,73,75
10137,Russell Russell,M,9th,Smith High School,95,94
10138,John Johnson,M,12th,Smith High School,96,94
10139,Jessica Duncan,F,10th,Smith High School,59,67
10140,John Wade,M,12th,Smith High School,99,92
10141,Kristina Lewis,F,12th,Smith High School,78,71
10142,Robert Simmons,M,12th,Smith High School,90,80
10143,Laurie Church,F,10th,Smith High School,91,79
10144,Veronica Nelson,F,12th,Smith High School,94,72
10145,Edward Peterson,M,12th,Smith High School,87,81
10146,Amanda Johnson,F,9th,Smith High School,66,78
10147,Sara Huerta,F,10th,Smith High School,87,83
10148,Kelly Fitzgerald,F,9th,Smith High School,77,73
10149,Bridget White,F,9th,Smith High School,85,97
10150,Amanda Lewis,F,9th,Smith High School,56,87
10151,Jeremy Munoz,M,11th,Smith High School,84,66
10152,Kathleen Smith,F,11th,Smith High School,99,76
10153,Jennifer Robbins,F,11th,Smith High School,56,81
10154,Michael Huynh,M,9th,Smith High School,68,96
10155,Kayla Lee,F,9th,Smith High School,84,72
10156,Steven Brewer,M,12th,Smith High School,92,81
10157,Amanda Ballard DDS,F,10th,Smith High School,84,75
10158,Kerry Bennett,F,9th,Smith High School,62,77
10159,John Mcdowell,M,10th,Smith High School,89,91
10160,Lisa Vasquez,F,12th,Smith High School,69,86
10161,Sarah Ryan,F,12th,Smith High School,79,92
10162,Whitney Boyd,F,11th,Smith High School,70,90
10163,Hector Mills,M,9th,Smith High School,77,67
10164,Matthew Hansen,M,10th,Smith High School,69,69
10165,Daniel Bowman,M,9th,Smith High School,60,99
10166,Mark Taylor,M,10th,Smith High School,58,94
10167,Tonya Rodriguez,F,10th,Smith High School,62,98
10168,William Fox,M,9th,Smith High School,94,86
10169,Jessica Oliver,F,12th,Smith High School,78,84
10170,Walter Barrera,M,10th,Smith High School,70,68
10171,Joel Riley,M,12th,Smith High School,87,90
10172,Taylor Harris,F,12th,Smith High School,75,64
10173,Gavin Taylor,M,9th,Smith High School,60,99
10174,Nathan Stevens,M,10th,Smith High School,86,92
10175,David Cruz,M,10th,Smith High School,83,64
10176,Maria Tanner,F,10th,Smith High School,73,89
10177,Dominic Rodgers,M,11th,Smith High School,99,69
10178,Scott Logan,M,11th,Smith High School,94,80
10179,Kyle Kelly,M,9th,Smith High School,79,93
10180,Andrea Stevens,F,10th,Smith High School,77,64
10181,Sue Anderson,F,9th,Smith High School,69,68
10182,Tammy Cordova,F,10th,Smith High School,98,90
10183,Meredith Holloway,F,12th,Smith High School,71,79
10184,Rachel Buckley,F,9th,Smith High School,67,75
10185,Randall Schneider,M,12th,Smith High School,56,95
10186,James Wheeler,M,9th,Smith High School,74,78
10187,Stephanie Jackson,F,10th,Smith High School,56,64
10188,David Phillips,M,9th,Smith High School,57,96
10189,Haley Thompson,F,10th,Smith High School,61,93
10190,Raymond Ramirez,M,12th,Smith High School,72,86
10191,Walter Pearson,M,10th,Smith High School,94,97
10192,Michael Luna,M,10th,Smith High School,64,72
10193,Jordan Curry,M,9th,Smith High School,97,99
10194,Joshua Moore,M,11th,Smith High School,82,97
10195,Bonnie Dean,F,9th,Smith High School,61,86
10196,Justin Jordan,M,9th,Smith High School,85,73
10197,Jerry Cunningham Jr.,M,10th,Smith High School,60,71
10198,John Page,M,9th,Smith High School,97,64
10199,Michelle Singh,F,9th,Smith High School,83,92
10200,Rose Mclaughlin,F,11th,Smith High School,99,74
10201,Michael Ramirez,M,9th,Smith High School,62,86
10202,Jeanne Bartlett,F,12th,Smith High School,88,74
10203,Amber Wagner,F,9th,Smith High School,94,95
10204,Mark Kelley,M,11th,Smith High School,92,91
10205,Matthew Peterson,M,10th,Smith High School,89,64
10206,Christopher Jones,M,10th,Smith High School,90,84
10207,Jennifer Gordon,F,10th,Smith High School,78,73
10208,Karen Underwood,F,9th,Smith High School,78,80
10209,Margaret Rogers,F,9th,Smith High School,86,79
10210,Courtney Wilson,F,9th,Smith High School,98,83
10211,Kevin Aguirre,M,10th,Smith High School,94,90
10212,Jessica Cantu,F,10th,Smith High School,70,85
10213,Guy Diaz,M,9th,Smith High School,75,77
10214,Donna Howell,F,12th,Smith High School,84,67
10215,Rebecca Jackson,F,10th,Smith High School,78,66
10216,Christopher Davis,M,9th,Smith High School,65,73
10217,Christopher Jones,M,11th,Smith High School,62,88
10218,Jeffrey Becker,M,9th,Smith High School,78,74
10219,Kenneth Price,M,11th,Smith High School,90,86
10220,Kayla Garza,F,10th,Smith High School,76,81
10221,Jenna Heath,F,11th,Smith High School,88,75
10222,Emma Peterson,F,9th,Smith High School,80,85
10223,Brenda Gray,F,9th,Smith High School,92,95
10224,Christopher Stephens,M,11th,Smith High School,75,88
10225,Brenda Wong,F,12th,Smith High School,72,78
10226,Emily Petersen,F,12th,Smith High School,84,89
10227,Mackenzie Foster,F,9th,Smith High School,85,93
10228,Laura Shannon,F,12th,Smith High School,80,80
10229,Rhonda Kline,F,9th,Smith High School,76,80
10230,Nicholas Thomas,M,12th,Smith High School,74,86
10231,Nicholas Gonzalez,M,12th,Smith High School,65,65
10232,Wanda Williams,F,10th,Smith High School,83,85
10233,Jeffrey Diaz,M,9th,Smith High School,67,70
10234,Carol Powers,F,11th,Smith High School,65,87
10235,Phyllis Harrington,F,11th,Smith High School,82,91
10236,Judith Smith,F,9th,Smith High School,81,75
10237,Steven Johnson,M,11th,Smith High School,96,81
10238,Shawn Jackson,M,12th,Smith High School,78,98
10239,Mrs. Terry Miller,F,11th,Smith High School,92,82
10240,Harry Castillo,M,11th,Smith High School,68,68
10241,Matthew Soto,M,11th,Smith High School,73,98
10242,Benjamin Harris,M,11th,Smith High School,79,92
10243,Donald Hayden,M,10th,Smith High School,85,73
10244,Robert Moore MD,M,12th,Smith High School,70,74
10245,Michael Vaughn,M,12th,Smith High School,79,75
10246,John Mcdonald,M,10th,Smith High School,92,99
10247,Gabriella Haney,F,9th,Smith High School,62,86
10248,Matthew Lane,M,10th,Smith High School,97,90
10249,Crystal Robinson,F,10th,Smith High School,71,64
10250,Jennifer Harris,F,11th,Smith High School,79,84
10251,Jesus Gregory,M,12th,Smith High School,76,76
10252,Dr. Lindsey Howe,F,11th,Smith High School,72,89
10253,Andrea Meyer,F,10th,Smith High School,82,94
10254,Lauren Hoffman,F,11th,Smith High School,99,83
10255,Douglas Gonzalez,M,10th,Smith High School,57,89
10256,Jamie Bryan,F,9th,Smith High School,97,83
10257,Paul Huber,M,11th,Smith High School,59,87
10258,Anthony Bates,M,10th,Smith High School,96,97
10259,Jamie Wright,F,11th,Smith High School,96,83
10260,Margaret Blair,F,9th,Smith High School,89,89
10261,Robert Mills,M,12th,Smith High School,69,77
10262,Dustin Henry,M,10th,Smith High School,72,74
10263,Amanda Tucker,F,10th,Smith High School,97,74
10264,Barbara French,F,11th,Smith High School,73,76
10265,Edward Hoffman,M,12th,Smith High School,86,93
10266,John Shields,M,11th,Smith High School,91,84
10267,Austin Green,M,11th,Smith High School,58,79
10268,Mrs. Cheryl Holden,F,10th,Smith High School,97,83
10269,Mitchell Mendoza,M,10th,Smith High School,59,92
10270,Sharon Brown,F,11th,Smith High School,87,90
10271,Candace Smith,F,12th,Smith High School,62,64
10272,Emily Johnson,F,11th,Smith High School,55,66
10273,Suzanne Wright,F,9th,Smith High School,65,84
10274,Henry Krueger,M,9th,Smith High School,86,72
10275,Amanda Jackson,F,11th,Smith High School,55,74
10276,Patrick Smith,M,10th,Smith High School,61,89
10277,Mary Gordon,F,11th,Smith High School,88,64
10278,Christine Payne,F,11th,Smith High School,72,98
10279,Marie Gonzalez,F,9th,Smith High School,94,86
10280,Michael Henry,M,9th,Smith High School,90,96
10281,Roy Washington,M,10th,Smith High School,90,66
10282,Thomas Brown,M,12th,Smith High School,57,67
10283,David Hicks,M,10th,Smith High School,90,73
10284,Patricia Bird,F,10th,Smith High School,73,93
10285,Ashley Taylor,F,11th,Smith High School,63,88
10286,Mark Navarro,M,9th,Smith High School,71,97
10287,Michael Melton,M,9th,Smith High School,62,66
10288,Kara Taylor,F,11th,Smith High School,88,69
10289,Greg Lopez,M,12th,Smith High School,82,68
10290,Shannon Mcdowell,F,9th,Smith High School,57,67
10291,Megan Chavez,F,12th,Smith High School,91,94
10292,James Mason,M,9th,Smith High School,66,70
10293,Dawn Simpson,F,11th,Smith High School,82,78
10294,Damon Valdez,M,11th,Smith High School,94,90
10295,Jeffrey Baker,M,11th,Smith High School,85,83
10296,Charles Knox,M,11th,Smith High School,73,88
10297,Matthew Hudson,M,10th,Smith High School,86,65
10298,Megan Price,F,9th,Smith High School,79,74
10299,Paul Nunez,M,10th,Smith High School,61,86
10300,Kendra May,F,10th,Smith High School,96,64
10301,Donna Rodriguez,F,10th,Smith High School,67,87
10302,Christopher Wright,M,9th,Smith High School,61,98
10303,Gail Moore,F,9th,Smith High School,69,77
10304,Shannon Greene,F,11th,Smith High School,85,79
10305,Michael Taylor,M,11th,Smith High School,90,79
10306,Teresa Serrano,F,11th,Smith High School,65,90
10307,Henry Abbott,M,10th,Smith High School,65,64
10308,Joshua Gonzalez,M,11th,Smith High School,62,81
10309,Ruth Higgins,F,9th,Smith High School,77,77
10310,Matthew Crawford,M,10th,Smith High School,64,84
10311,Jordan Houston,M,9th,Smith High School,68,84
10312,Sarah Ponce,F,12th,Smith High School,68,86
10313,Brian Mosley,M,11th,Smith High School,87,76
10314,Sharon Gonzales,F,11th,Smith High School,98,98
10315,David Mendez,M,11th,Smith High School,92,75
10316,John Dean,M,11th,Smith High School,88,92
10317,Danielle Berry,F,11th,Smith High School,77,84
10318,Molly Mason,F,9th,Smith High School,87,86
10319,Donna Mccarthy,F,12th,Smith High School,69,89
10320,Rachel Ramirez,F,10th,Smith High School,92,74
10321,David Romero,M,10th,Smith High School,63,87
10322,Russell Wood,M,11th,Smith High School,62,83
10323,Tracy Lewis,F,11th,Smith High School,71,73
10324,Christopher Moore,M,12th,Smith High School,87,85
10325,Derrick Kelly,M,10th,Smith High School,97,77
10326,Hannah Doyle,F,9th,Smith High School,69,91
10327,Sarah Hill,F,10th,Smith High School,63,64
10328,Kayla Thompson,F,12th,Smith High School,82,79
10329,Jennifer Arnold,F,10th,Smith High School,81,67
10330,Rachael Poole,F,10th,Smith High School,94,65
10331,Brian Reeves,M,11th,Smith High School,84,73
10332,Kyle Smith,M,10th,Smith High School,81,82
10333,Amanda White,F,9th,Smith High School,71,64
10334,Melissa Deleon,F,10th,Smith High School,57,71
10335,Donald Burke,M,10th,Smith High School,75,74
10336,Timothy Carr,M,10th,Smith High School,87,95
10337,Darren Johnson,M,11th,Smith High School,91,87
10338,Troy Stewart,M,10th,Smith High School,89,65
10339,Thomas Clark,M,12th,Smith High School,98,95
10340,Tara Miller,F,9th,Smith High School,69,69
10341,Michelle Faulkner,F,12th,Smith High School,61,76
10342,Kimberly Cole,F,10th,Smith High School,75,82
10343,William Hill,M,10th,Smith High School,55,83
10344,Mackenzie Carrillo,F,11th,Smith High School,94,91
10345,Todd Adkins,M,12th,Smith High School,72,68
10346,Jacob Bradford DVM,M,9th,Smith High School,83,74
10347,Jennifer Davis,F,10th,Smith High School,94,95
10348,Brandon Hunter,M,10th,Smith High School,69,65
10349,Tammy Vaughn,F,11th,Smith High School,68,74
10350,Jared Flores,M,12th,Smith High School,67,68
10351,Jennifer Moran,F,9th,Smith High School,70,65
10352,Charles Taylor,M,10th,Smith High School,89,89
10353,Brooke Huff,F,10th,Smith High School,64,97
10354,Patrick Long,M,10th,Smith High School,90,93
10355,Steve Hammond,M,11th,Smith High School,99,77
10356,Christopher Cardenas,M,10th,Smith High School,91,66
10357,Dale Jones,M,10th,Smith High School,78,97
10358,Caroline Mitchell,F,9th,Smith High School,72,81
10359,Justin Nguyen,M,10th,Smith High School,93,97
10360,Dominique Bradley,F,9th,Smith High School,66,65
10361,Dawn Riley,F,12th,Smith High School,97,87
10362,Julie Hall,F,9th,Smith High School,92,97
10363,Deborah Johnson,F,9th,Smith High School,67,74
10364,Heidi Jacobson,F,10th,Smith High School,91,96
10365,Linda Green,F,9th,Smith High School,90,79
10366,Savannah Snow,F,9th,Smith High School,58,81
10367,Michael Page,M,11th,Smith High School,69,93
10368,Kristy Bridges,F,10th,Smith High School,61,68
10369,Elizabeth Singh,F,10th,Smith High School,91,69
10370,Ian Turner,M,12th,Smith High School,72,65
10371,Madison Oconnor,F,12th,Smith High School,95,91
10372,Christine Patterson,F,9th,Smith High School,95,87
10373,Mr. Cody Bird DVM,M,11th,Smith High School,58,86
10374,Gerald Horn,M,9th,Smith High School,82,72
10375,William Schwartz,M,10th,Smith High School,92,99
10376,David Townsend,M,11th,Smith High School,91,97
10377,Nicole Foster,F,11th,Smith High School,83,78
10378,April Howell MD,F,12th,Smith High School,56,99
10379,Alexander Chandler,M,12th,Smith High School,77,91
10380,Bryan Martinez,M,12th,Smith High School,76,74
10381,Shawn Kirby,M,11th,Smith High School,99,79
10382,Kara Pierce,F,12th,Smith High School,65,99
10383,Mr. Aaron Johnson,M,12th,Smith High School,63,65
10384,Kaitlyn Thornton,F,12th,Smith High School,63,88
10385,Ann Baker,F,12th,Smith High School,88,70
10386,Kayla Vargas,F,11th,Smith High School,65,89
10387,Christopher Luna,M,12th,Smith High School,82,71
10388,Jason Gutierrez,M,11th,Smith High School,88,92
10389,Colin Escobar,M,10th,Smith High School,86,79
10390,Brandon Jones,M,12th,Smith High School,81,99
10391,Danielle Carlson,F,12th,Smith High School,65,95
10392,Michael Snyder,M,10th,Smith High School,71,98
10393,Tracey Smith,F,10th,Smith High School,74,67
10394,Danielle Hill,F,10th,Smith High School,67,71
10395,Mrs. Tiffany Bradley,F,9th,Smith High School,58,71
10396,Christopher Hernandez,M,10th,Smith High School,68,66
10397,Jessica Johnson,F,12th,Smith High School,67,95
10398,Nathan Frank,M,10th,Smith High School,64,86
10399,Raymond Jackson,M,11th,Smith High School,87,73
10400,Nicolas Webster,M,11th,Smith High School,85,99
10401,Laurie Stone,F,10th,Smith High School,72,80
10402,Jerry Herring,M,11th,Smith High School,81,76
10403,Megan Bruce,F,9th,Smith High School,88,70
10404,Scott Campbell,M,9th,Smith High School,74,94
10405,Larry Becker,M,12th,Smith High School,80,82
10406,Barbara Martin,F,11th,Smith High School,67,96
10407,Stephen Young,M,9th,Smith High School,75,85
